id,name,seriesName,imageData,oldCargoTypes,newCargoTypes,evidence
cat-8969,Sggmrs 90',S : transports de conteneurs et caisses mobiles — Porte conteneur articul d'une longeur utile de 2x45'.,img/catalog/Loueurs/AAE_Sggmrs90_R.gif,containers|general|steel|wood,containers|swap-bodies,swap-bodies:description MLG: caisses mobiles | containers:description MLG: conteneurs
cat-8970,Sggmrs 90' 179,"S : transports de conteneurs et caisses mobiles — Porte conteneur articul d'une longeur utile de 2x45', anciens Sggmrs 715 de la DB raccourcis.",img/catalog/Loueurs/AAE_Sggmrs90_179.gif,containers|general|steel|wood,containers|swap-bodies,swap-bodies:description MLG: caisses mobiles | containers:description MLG: conteneurs
cat-8971,Sdggmrss 104,S : transports de conteneurs et caisses mobiles — Porte conteneurs / remorques articul.,img/catalog/Loueurs/AAE_Sdggmrss104.gif,containers|general|steel|wood,containers|swap-bodies,swap-bodies:description MLG: caisses mobiles | containers:description MLG: conteneurs
cat-8972,Sffggmrrss 75,S : transports de conteneurs et caisses mobiles — Porte conteneur double  plancher bas.,img/catalog/Loueurs/AAE_Sffggmrrss75.gif,containers|general|steel|wood,containers|swap-bodies,swap-bodies:description MLG: caisses mobiles | containers:description MLG: conteneurs
cat-8980,Laagrs,Wagons — Porte conteneur double  essieux.,img/catalog/Loueurs/CBR_Laagrs.gif,containers|general|steel|wood,containers,containers:description MLG: conteneurs
cat-8981,Sggrss 80,Wagons — Porte conteneur articul.,img/catalog/Loueurs/CBR_Sggrss80.gif,containers|general|steel|wood,containers,containers:description MLG: conteneurs
cat-8990,Sgnns3.60,Plats  bogies spciaux (S) — Transport de containers.,img/catalog/Loueurs/ERR_Sgnss3_60.gif,steel|steel-coils|steel-sheet|steel-beams|containers|wood|vehicles|sinter|pig-iron|scrap,containers,containers:description MLG: conteneurs
cat-8991,Shimmns,Plats  bogies spciaux (S) — Transport de coils.,img/catalog/Loueurs/ERR_Shimmns.gif,steel|steel-coils|steel-sheet|steel-beams|containers|wood|vehicles|sinter|pig-iron|scrap,steel-coils,steel-coils:description MLG: coils/rouleaux de tôles
cat-8999,Shimmns-ttu 4777,Plats spciaux  bogies (S) — Transport de coils.,img/catalog/Loueurs/GATX_Shimmns4777.gif,steel|steel-coils|steel-sheet|steel-beams|containers|wood|vehicles|sinter|pig-iron|scrap,steel-coils,steel-coils:description MLG: coils/rouleaux de tôles
cat-9010,CFMF 95 m3,Craliers et sucriers — Ex Guyomarc'h.,img/catalog/Loueurs/Millet_CerealCFMF95_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain|sugar-bulk,grain:description/nom MLG: céréalier/grains | sugar-bulk:description/nom MLG: sucre/sucrier
cat-9011,Fauvet-Girel 78 m3,Craliers et sucriers — Sucrier. Faces galbes.,img/catalog/Loueurs/Millet_SucreFG78G_R.gif,general,grain|sugar-bulk,grain:description/nom MLG: céréalier/grains | sugar-bulk:description/nom MLG: sucre/sucrier
cat-9012,Fauvet-Girel 94 m3,Craliers et sucriers — Faces planes.,img/catalog/Loueurs/Millet_CerealFG94P_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain|sugar-bulk,grain:description/nom MLG: céréalier/grains | sugar-bulk:description/nom MLG: sucre/sucrier
cat-9013,Fauvet-Girel 96 m3,"Craliers et sucriers — Faces planes. 1er type,  3 trmies.",img/catalog/Loueurs/Millet_CerealFG96P1_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain|sugar-bulk,grain:description/nom MLG: céréalier/grains | sugar-bulk:description/nom MLG: sucre/sucrier
cat-9014,Fauvet-Girel 96 m3,"Craliers et sucriers — Faces planes. 2me type,  4 trmies.",img/catalog/Loueurs/Millet_CerealFG96P2_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain|sugar-bulk,grain:description/nom MLG: céréalier/grains | sugar-bulk:description/nom MLG: sucre/sucrier
cat-9015,Fauvet-Girel 94 m3,Craliers et sucriers — Version de 94 m3  faces galbes.,img/catalog/Loueurs/Millet_CerealFG94G_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain|sugar-bulk,grain:description/nom MLG: céréalier/grains | sugar-bulk:description/nom MLG: sucre/sucrier
cat-9016,Fauvet-Girel 94 m3,"Craliers et sucriers — Faces galbes, avec 8 jointures de tles par face au lieu des 7 habituelles. Ex Guyomarc'h.",img/catalog/Loueurs/Millet_CerealFG94G8_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain|sugar-bulk,grain:description/nom MLG: céréalier/grains | sugar-bulk:description/nom MLG: sucre/sucrier
cat-9017,AFR 95 m3,"Craliers et sucriers — Version de 95 m2 de la nouvelle gnration de craliers AFR. Bogies AFR. Livre ""Mas"".",img/catalog/Loueurs/Millet_Tagnpps_AFR95_R.gif,general,grain|sugar-bulk,grain:description/nom MLG: céréalier/grains | sugar-bulk:description/nom MLG: sucre/sucrier
cat-9018,AFR 95 m3,Craliers et sucriers — Bogies Y27.,img/catalog/Loueurs/Millet_Tagnpps_AFR95_Y27_R.gif,general,grain|sugar-bulk,grain:description/nom MLG: céréalier/grains | sugar-bulk:description/nom MLG: sucre/sucrier
cat-9019,AFR 100 m3,"Craliers et sucriers — Nouvelle gnration de craliers. Premire srie de 100 exemplaires, capacit de 100 m2. Bogies AFR.",img/catalog/Loueurs/Millet_Tagnpps_AFR100_R.gif,general,grain|sugar-bulk,grain:description/nom MLG: céréalier/grains | sugar-bulk:description/nom MLG: sucre/sucrier
cat-9020,AFR 101 m3,"Craliers et sucriers — Deuxime srie de 100 exemplaires (2011), capacit augmente  101 m2. Bogies AFR. Livre grise.",img/catalog/Loueurs/Millet_Tagnpps_AFR101_R.gif,general,grain|sugar-bulk,grain:description/nom MLG: céréalier/grains | sugar-bulk:description/nom MLG: sucre/sucrier
cat-9021,AFR 101 m3,"Craliers et sucriers — Troisime srie de 150 exemplaires. Bogies AFR. Livre ""Mas"".",img/catalog/Loueurs/Millet_Tagnpps_AFR101_Mais_R.gif,general,grain|sugar-bulk,grain:description/nom MLG: céréalier/grains | sugar-bulk:description/nom MLG: sucre/sucrier
cat-9022,Fauvet-Girel 132 m3,Craliers et sucriers — Faces lgrement galbes.,img/catalog/Loueurs/Millet_CerealFG132_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain|sugar-bulk,grain:description/nom MLG: céréalier/grains | sugar-bulk:description/nom MLG: sucre/sucrier
cat-9023,Fauvet-Girel 95 m3,Craliers et sucriers — Faces planes. Au gabarit anglais.,img/catalog/Loueurs/Millet_CerealFG95PTM_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain|sugar-bulk,grain:description/nom MLG: céréalier/grains | sugar-bulk:description/nom MLG: sucre/sucrier
cat-9066,Hbbi(ll)ns,Couverts spciaux (H) — Wagon  grand gabarit pour transport de pices d'automobiles.,img/catalog/Loueurs/Touax_Hbbillns.gif,general|paper|wood|sugar|salt|fertilizer|cement|flour|grain,automotive-parts,automotive-parts:description MLG: pièces automobiles
cat-9067,Lgns 45',Plats spciaux  essieux (L) — Porte conteneurs.,img/catalog/Loueurs/Touax_Lgns45.gif,containers|general|steel|wood,containers,containers:description MLG: conteneurs
cat-9068,Laaers 700,Plats spciaux  essieux (L) — Transport d'autos.,img/catalog/Loueurs/Touax_Laaers700.gif,vehicles,cars,cars:description MLG: automobiles
cat-9069,Sgnss 60',Plats spciaux  bogies (S) — Porte conteneurs.,img/catalog/Loueurs/Touax_Sgnss60.gif,containers|general|steel|wood,containers,containers:description MLG: conteneurs
cat-9070,Sggrss 80',Plats spciaux  bogies (S) — Porte conteneurs.,img/catalog/Loueurs/Touax_Sggrss80.gif,containers|general|steel|wood,containers,containers:description MLG: conteneurs
cat-9072,Haimmrs,Couverts spciaux (H) — Wagon surbaisss  3 bogies pour transport de pices d'automobiles.,img/catalog/Loueurs/Wascosa_Haimmrs.gif,general|paper|wood|sugar|salt|fertilizer|cement|flour|grain,automotive-parts,automotive-parts:description MLG: pièces automobiles
cat-9333,Takkls 850,VAM — Transport d'ordures ménagères.,img/catalog/NS/W/VAM_Takkls850_R.gif,general,household-waste,household-waste:description MLG: ordures ménagères
cat-9570,Fccpps,F — Transport de ballast.,img/catalog/NS/W/NS_Fccpps_B_R.gif,general,ballast,ballast:description MLG: ballast
cat-9586,Tads Talbot 70 m3,T — Transport d'engrais. Livrée orange d'origine.,img/catalog/NS/W/NS_Tads_Meststoffen_O_R.gif,general,fertilizer-bulk,fertilizer-bulk:description MLG: engrais
cat-9587,Uces,"U — Transport de pulvérulents (ciment,...).",img/catalog/NS/W/NS_Uces.gif,general,bulk-powders|cement,cement:description/nom MLG: ciment | bulk-powders:description MLG: produits pulvérulents
cat-9595,Tads,Wagons  toiture amovible (T) — Immatriculs en Allemagne. Anciennes trmies  engrais des NS. Livre jaune.,img/catalog/Loueurs/Nacco_Tads_exNS_J_R.gif,general,fertilizer-bulk,fertilizer-bulk:description MLG: engrais
cat-9596,Tads,Wagons  toiture amovible (T) — Immatriculs en Allemagne. Anciennes trmies  engrais des NS. Livre grise.,img/catalog/Loueurs/Nacco_Tads_exNS_G_R.gif,general,fertilizer-bulk,fertilizer-bulk:description MLG: engrais
cat-9604,Ucs,Transport de pulvrulents — Petite capacit (25 m3).,img/catalog/Loueurs/Nacco_Ucs25_R.gif,general,bulk-powders,bulk-powders:description MLG: produits pulvérulents
cat-9605,94 m3 faces planes,Craliers Fauvet-Girel — Logo NACCO.,img/catalog/Loueurs/Nacco_CerealFG94P_L1_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-9606,94 m3 faces planes,Craliers Fauvet-Girel — Immatriculs en Allemagne. Logo NACCO dispos diffremment.,img/catalog/Loueurs/Nacco_CerealFG94P_L2_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-9607,94 m3 faces galbes,Craliers Fauvet-Girel — Immatriculs en Allemagne. Logo NACCO.,img/catalog/Loueurs/Nacco_CerealFG94G_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,grain,grain:description/nom MLG: céréalier/grains
cat-10377,Laaprs,Plats spciaux  essieux (L) — Wagon double ssentiellement prvu pour le transport de bois. Livre Rail Cargo Austria.,img/catalog/OBB/W/RCA_Laaprs.gif,steel|steel-coils|steel-sheet|steel-beams|containers|wood|vehicles|sinter|pig-iron|scrap,timber,timber:description MLG: bois/grumes/troncs
cat-10381,Sgns 4575,Transport de conteneurs et caisses mobiles — Dernire gnration pour transport de containers 45'. Livre Rail Cargo Austria.,img/catalog/OBB/W/RCA_Sgns4575.gif,containers|general|steel|wood,containers|swap-bodies,swap-bodies:description MLG: caisses mobiles | containers:description MLG: conteneurs
cat-10382,Sgnss,"Transport de conteneurs et caisses mobiles — Transport de containers. Livre brune, logo BB.",img/catalog/OBB/W/OBB_Sgnss_R.gif,containers|general|steel|wood,containers|swap-bodies,swap-bodies:description MLG: caisses mobiles | containers:description MLG: conteneurs
cat-10383,Sgnss,Transport de conteneurs et caisses mobiles — Livre Rail Cargo Austria.,img/catalog/OBB/W/RCA_Sgnss_R.gif,containers|general|steel|wood,containers|swap-bodies,swap-bodies:description MLG: caisses mobiles | containers:description MLG: conteneurs
cat-10384,Sggmrrss-y 4931,"Transport de conteneurs et caisses mobiles — Wagons doubles, spcialiss pour les caisses mobiles ""MOBILER"". Livre Rail Cargo Austria.",img/catalog/OBB/W/RCA_Sggmrrss4931.gif,containers|general|steel|wood,containers|swap-bodies,swap-bodies:description MLG: caisses mobiles | containers:description MLG: conteneurs
cat-10385,Shimmns,"Transport de coils — Livre brune, logo BB.",img/catalog/OBB/W/OBB_Shimmns_R.gif,general,steel-coils,steel-coils:description MLG: coils/rouleaux de tôles
cat-10386,Shimmns,Transport de coils — Avec logo Rail Cargo Austria.,img/catalog/OBB/W/OBB_Shimmns_RCA_R.gif,general,steel-coils,steel-coils:description MLG: coils/rouleaux de tôles
cat-10387,Shimmns 4673,Transport de coils — Capots remplacs par des bches. Logo STEEL.,img/catalog/OBB/W/OBB_Shimmns4673_Steel.gif,general,steel-coils,steel-coils:description MLG: coils/rouleaux de tôles
cat-10388,Shimmns 4673,Transport de coils — Logo Rail Cargo Austria.,img/catalog/OBB/W/OBB_Shimmns4673_RCA.gif,general,steel-coils,steel-coils:description MLG: coils/rouleaux de tôles
cat-10389,Shimmns 4674,Transport de coils — Logo Rail Cargo Austria.,img/catalog/OBB/W/OBB_Shimmns4674_RCA.gif,general,steel-coils,steel-coils:description MLG: coils/rouleaux de tôles
cat-10390,Shimmns,Transport de coils — Wagon ERR. Logos Rail Cargo Austria et Express Interfracht.,img/catalog/OBB/W/OBB_Shimmns_ERR_EIRCA.gif,general,steel-coils,steel-coils:description MLG: coils/rouleaux de tôles
cat-10412,Simms 425Sa,S — Transport de coils. Livrée bleue actuelle PKP Cargo.,img/catalog/PKP/W/PKPC_Simms425Sa_R.gif,general,steel-coils,steel-coils:description MLG: coils/rouleaux de tôles
cat-11190,Elo 1213 B1,A essieux — Transport de vitres.,img/catalog/SNCB/W/SNCB_Elo1213B1.gif,general,glass,glass:description MLG: vitres
cat-11203,Fd 1000G2,F (tombereaux spciaux) — Transport de zinc.,img/catalog/SNCB/W/SNCB_Fd1000G2.gif,general,zinc,zinc:description MLG: zinc
cat-11210,Glms 2211 A Colis SNCB,G (couverts) — Utilisation spciale pour transport de colis en rames compltes. Reconnaissables  leur bande jaune.,img/catalog/SNCB/W/SNCB_Glms_2211A_Colis.gif,general|paper|wood|sugar|salt|fertilizer|cement|flour|grain,parcels,parcels:description MLG: colis
cat-11218,Lgnss 3210A2,L (plats spciaux  essieux) — Transport de conteneurs (40'). Livre verte B-Cargo.,img/catalog/SNCB/W/SNCB_Lgnss3210A2_VCargo.gif,containers|general|steel|wood,containers,containers:description MLG: conteneurs
cat-11219,Lgnss 3210A3,L (plats spciaux  essieux) — Transport de conteneurs (45'). Livre verte B-Cargo.,img/catalog/SNCB/W/SNCB_Lgnss3210A3_VCargo.gif,containers|general|steel|wood,containers,containers:description MLG: conteneurs
cat-11228,Sgns 3614 A2,S (plats spciaux  bogies) — Transport de rouleaux de tles.,img/catalog/SNCB/W/SNCB_S3614A2.gif,steel|steel-coils|steel-sheet|steel-beams|containers|wood|vehicles|sinter|pig-iron|scrap,steel-coils,steel-coils:description MLG: coils/rouleaux de tôles
cat-11229,Shmms 3614 A2,S (plats spciaux  bogies) — Transport de rouleaux de tles.,img/catalog/SNCB/W/SNCB_S3614A2.gif,steel|steel-coils|steel-sheet|steel-beams|containers|wood|vehicles|sinter|pig-iron|scrap,steel-coils,steel-coils:description MLG: coils/rouleaux de tôles
cat-11230,Shmmns 3614 A8,S (plats spciaux  bogies) — Transport de rouleaux de tles.,img/catalog/SNCB/W/SNCB_S3614A8.gif,steel|steel-coils|steel-sheet|steel-beams|containers|wood|vehicles|sinter|pig-iron|scrap,steel-coils,steel-coils:description MLG: coils/rouleaux de tôles
cat-11231,Shimmns 3614 B1 et 3,S (plats spciaux  bogies) — Transport de rouleaux de tles. Capots tlscopiques.,img/catalog/SNCB/W/SNCB_Shimmns3614B1_R.gif,steel|steel-coils|steel-sheet|steel-beams|containers|wood|vehicles|sinter|pig-iron|scrap,steel-coils,steel-coils:description MLG: coils/rouleaux de tôles
cat-11232,Shimmns 3614 B2,S (plats spciaux  bogies) — Transport de rouleaux de tles. Capots tlscopiques. Version  bogies Y25.,img/catalog/SNCB/W/SNCB_Shimmns3614B2_R.gif,steel|steel-coils|steel-sheet|steel-beams|containers|wood|vehicles|sinter|pig-iron|scrap,steel-coils,steel-coils:description MLG: coils/rouleaux de tôles
cat-11233,Shimmns 3614 D5,"S (plats spciaux  bogies) — Transport de rouleaux de tles. Livre brune, bche verte B Cargo.",img/catalog/SNCB/W/SNCB_Shimmns3614D5_BVBC.gif,steel|steel-coils|steel-sheet|steel-beams|containers|wood|vehicles|sinter|pig-iron|scrap,steel-coils,steel-coils:description MLG: coils/rouleaux de tôles
cat-11235,Shimmns 3614 D6  9,S (plats spciaux  bogies) — Transport de rouleaux de tles. Livre verte B Cargo.,img/catalog/SNCB/W/SNCB_Shimmns3614D9_VBC.gif,steel|steel-coils|steel-sheet|steel-beams|containers|wood|vehicles|sinter|pig-iron|scrap,steel-coils,steel-coils:description MLG: coils/rouleaux de tôles
cat-11237,Shmmns 3614 E1,S (plats spciaux  bogies) — Transport de rouleaux de tles chauds. Livre verte B Cargo.,img/catalog/SNCB/W/SNCB_Shmmns3614E1_VBC.gif,steel|steel-coils|steel-sheet|steel-beams|containers|wood|vehicles|sinter|pig-iron|scrap,steel-coils,steel-coils:description MLG: coils/rouleaux de tôles
cat-11238,Shmmns 3614 E2,S (plats spciaux  bogies) — Transport de rouleaux de tles chauds. Livre verte B Cargo.,img/catalog/SNCB/W/SNCB_Shmmns3614E2_VBC.gif,steel|steel-coils|steel-sheet|steel-beams|containers|wood|vehicles|sinter|pig-iron|scrap,steel-coils,steel-coils:description MLG: coils/rouleaux de tôles
cat-11240,Shimmns 3614 L1,S (plats spciaux  bogies) — Transport de rouleaux de tles. Livre verte B Cargo.,img/catalog/SNCB/W/SNCB_Shimmns3614L1_VBC.gif,steel|steel-coils|steel-sheet|steel-beams|containers|wood|vehicles|sinter|pig-iron|scrap,steel-coils,steel-coils:description MLG: coils/rouleaux de tôles
cat-11242,Sgns 491,S (plats spciaux  bogies) — Transport de conteneurs.,img/catalog/SNCB/W/SNCB_Sgns491_B.gif,containers|general|steel|wood,containers,containers:description MLG: conteneurs
cat-11243,Sgnss 3714B2,S (plats spciaux  bogies) — Transport de conteneurs (1 40' + 1 20'). Livre verte B-Cargo.,img/catalog/SNCB/W/SNCB_Sgnss3714B2_VCargo.gif,containers|general|steel|wood,containers,containers:description MLG: conteneurs
cat-11251,Tahms 3614 A3/4/9,T (Wagons  toit amovible) — Wagon de transport de coils  toit enroulable.,img/catalog/SNCB/W/SNCB_Tahms3614A3_R.gif,general,steel-coils,steel-coils:description MLG: coils/rouleaux de tôles
cat-11252,Tahms 3614 A5/7,T (Wagons  toit amovible) — Wagon de transport de coils  toit enroulable.,img/catalog/SNCB/W/SNCB_Tahms3614A5_R.gif,general,steel-coils,steel-coils:description MLG: coils/rouleaux de tôles
cat-11259,Eaos 6503 B0,"E (tombereaux) — Wagons tombereaux allgs de leurs portes, reconvertis au transport de containers. Livre grise.",img/catalog/SNCB/IFB/IFB_Eaos6503B0_G.gif,general,containers,containers:description MLG: conteneurs
cat-11260,Eaos 6503 B0,"E (tombereaux) — Wagons tombereaux allgs de leurs portes, reconvertis au transport de containers. Livre bleue.",img/catalog/SNCB/IFB/IFB_Eaos6503B0_B.gif,general,containers,containers:description MLG: conteneurs
cat-11261,Lgnss 3210A2,L (plats spciaux  essieux) — Transport de conteneurs (40'). Livre verte.,img/catalog/SNCB/IFB/IFB_Lgnss3210A2_V.gif,containers|general|steel|wood,containers,containers:description MLG: conteneurs
cat-11262,Lgnss 3210A3,L (plats spciaux  essieux) — Transport de conteneurs (45'). Livre verte B-Cargo.,img/catalog/SNCB/IFB/IFB_Lgnss3210A3_V.gif,containers|general|steel|wood,containers,containers:description MLG: conteneurs
cat-11263,Sgnss 3714B2,S (plats spciaux  bogies) — Transport de conteneurs (1 40' + 1 20'). Livre verte.,img/catalog/SNCB/IFB/IFB_Sgnss6454B0_V.gif,containers|general|steel|wood,containers,containers:description MLG: conteneurs
cat-11268,Cralier CITA/Amylum,"U (trmies, citernes) — Cralier  bogies Fauvet-Girel 92m3  faces planes. Livre CITA / Amylum.",img/catalog/SNCB/W/B_CerealFG92P_Amylum_R.gif,oil|chemicals|milk|wine|sulphur|acid|ammonia|lng|lpg,grain,grain:description/nom MLG: céréalier/grains
cat-11269,Cralier CITA/Amylum,"U (trmies, citernes) — Cralier  bogies Fauvet-Girel 94m3  faces planes. Livre CITA / Amylum.",img/catalog/SNCB/W/B_CerealFG94P_Amylum_R.gif,oil|chemicals|milk|wine|sulphur|acid|ammonia|lng|lpg,grain,grain:description/nom MLG: céréalier/grains
cat-13533,Ua R09 6,"Wagons plats — Spcialement amnag pour le transport de palettes de traverses bton. Marquage ""V"".",img/catalog/SNCF/Serv/VB/Ua_R09_6_V.gif,steel|steel-coils|steel-sheet|steel-beams|containers|wood|vehicles|sinter|pig-iron|scrap,concrete-sleepers,concrete-sleepers:description MLG: traverses béton
cat-13536,Couplage ballast Std,Trmies — Couplage de trmies  ballast  2 essieux. Type standard de la SNCF. Livre rouge wagon avec anciens marquages.,img/catalog/SNCF/Serv/VB/CouplBallastStd_E3RW.gif,general,ballast,ballast:description MLG: ballast
cat-13537,Couplage ballast Std,Trmies — Numros UIC.,img/catalog/SNCF/Serv/VB/CouplBallastStd_E4.gif,general,ballast,ballast:description MLG: ballast
cat-13539,Uas D12 6,"Trmies — Ballastire  essieux. Marquage ""V"".",img/catalog/SNCF/Serv/VB/Us_C12_2_V_R.gif,general,ballast,ballast:description MLG: ballast
cat-13540,Uas D12 6,"Trmies — Ballastire  bogies. Marquage ""V"".",img/catalog/SNCF/Serv/VB/Uas_D12_6_V_R.gif,general,ballast,ballast:description MLG: ballast
cat-14886,E78,Types SNCF  bogies — Transport de ferraille. Bogies souds.,img/catalog/SNCF/W/SNCF_E78_BS.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,scrap-metal,scrap-metal:description MLG: ferraille
cat-14889,E81,Types SNCF  bogies — transport de sable.,img/catalog/W/E81_Sable.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,sand,sand:description MLG: sable
cat-14891,Fas 80 6,Tombereaux — Pour transport de ferrailles.,img/catalog/SNCF/W/Fas 80 6.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,scrap-metal,scrap-metal:description MLG: ferraille
cat-14898,T11,"Tombereaux  bogies — Toit bch. Transport de produits de carrire (kaolin, argile, feldspath,...). Marquages Fret SNCF.",img/catalog/W/T11.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,dry-clay|feldspar|kaolin|quarry-products,quarry-products:description MLG: produits de carrière | kaolin:description MLG: kaolin | dry-clay:description MLG: argile | feldspar:description MLG: feldspath
cat-14899,T12,"Tombereaux  bogies — Toit bch. Transport de produits de carrire (kaolin, argile, feldspath,...).",img/catalog/W/T12_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,dry-clay|feldspar|kaolin|quarry-products,quarry-products:description MLG: produits de carrière | kaolin:description MLG: kaolin | dry-clay:description MLG: argile | feldspar:description MLG: feldspath
cat-14900,"T13, T19",Tombereaux  bogies — Toit repliable. Transport de farine (T13) ou de produits de carrire (T19). Premire srie de 100. Bogies souds. Marquages Fret SNCF.,img/catalog/SNCF/W/SNCF_T13_1S_BSF_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,flour|quarry-products,flour:description MLG: farine | quarry-products:description MLG: produits de carrière
cat-14905,T14,Tombereaux  bogies — Toit repliable. Transport de ferrailles. Marquages Fret SNCF.,img/catalog/SNCF/W/SNCF_T14_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,scrap-metal,scrap-metal:description MLG: ferraille
cat-14907,T21,Tombereaux  bogies — Toit repliable. Transport de farine.,img/catalog/W/T21_R.gif,grain|flour|sugar|salt|coal|ore|gravel|sand|ballast|limestone|cement|clinker|coke|bauxite|fertilizer|potash|phosphate|kaolin|alumina|sinter|pig-iron|scrap|aggregates,flour,flour:description MLG: farine
cat-14931,Primeurs PLM34 Ferry,"Types spcifiques PLM — Wagons pour transport de fruits et lgumes en Rgime Acclr vers l'Angleterre, via une traverse par ferry. Gabarit anglais (rduit). Livre brun fonc d'origine.",img/catalog/W/Primeurs_PLM34F_TN.gif,general|paper|wood|sugar|salt|fertilizer|cement|flour|grain,fresh-produce,fresh-produce:description MLG: fruits et légumes
cat-14946,Primeurs OCEM28,"Types de l'OCEM — Wagons pour transport de fruits et lgumes en Rgime Acclr. Livre brun sombre, anciens marquages.",img/catalog/SNCF/W/SNCF_Primeurs_OCEM28_B.gif,general|paper|wood|sugar|salt|fertilizer|cement|flour|grain,fresh-produce,fresh-produce:description MLG: fruits et légumes
cat-14960,Primeurs Standard D,Standard — Wagons pour transport de fruits et lgumes en Rgime Acclr. Frises bois. Livre brun fonc d'origine.,img/catalog/W/Primeurs_StdD.gif,general|paper|wood|sugar|salt|fertilizer|cement|flour|grain,fresh-produce,fresh-produce:description MLG: fruits et légumes
cat-14969,Gs41.6,"UIC — Type  essieux pour le transport de grands animaux (vaches et boeufs), anciens G4 transforms. Livre spcifique jaune.",img/catalog/SNCF/W/SNCF_Gs41_6.gif,general|paper|wood|sugar|salt|fertilizer|cement|flour|grain,livestock,livestock:description MLG: grands animaux
cat-14980,Gakkss 11.6,"Gass et drivs — Type  bogies pour le transport de grands animaux (vaches et boeufs), anciens Gakkss 16.6 transforms. Livre spcifique jaune.",img/catalog/SNCF/W/SNCF_Gakkss11_6.gif,general|paper|wood|sugar|salt|fertilizer|cement|flour|grain,livestock,livestock:description MLG: grands animaux
cat-15016,L31,Plats spciaux  2 essieux (L) — Transport de vhicules.,img/catalog/SNCF/W/L31.gif,steel|steel-coils|steel-sheet|containers|wood,vehicles,vehicles:description MLG: véhicules
cat-15017,L42,Plats spciaux  2 essieux (L) — Wagon double pour transport de bois.,img/catalog/SNCF/W/L42.gif,steel|steel-coils|steel-sheet|containers|wood,timber,timber:description MLG: bois/grumes/troncs
